quant_rank,code,stock_name,industry,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
826,002436,兴森科技,C 制造业,2026-07-07,42.23,0.9888,0.944,233.0442,45.91,36.57,29.81,24.23,3.2581,6.0269,NONE,4.82,11.4098,85.7393,7515958803.8,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
827,002484,江海股份,C 制造业,2026-07-07,88.53,0.9864,0.932,365.2128,97.92,66.99,48.62,37.73,2.4696,9.317,NONE,9.29,3.1465,177.4356,4886310021.05,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
828,002515,金字火腿,C 制造业,2026-07-07,9.03,0.9888,0.944,67.8439,9.4,7.58,6.78,6.74,7.955,4.6169,NONE,0.8,32.2523,48.8954,1012524724.8,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
829,002552,宝鼎科技,C 制造业,2026-07-07,56.61,0.98,0.9,306.681,65.04,44.56,31.61,23.68,0.3131,8.9671,NONE,7.65,-9.4018,214.6948,1102269372.55,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
830,002636,金安国纪,C 制造业,2026-07-07,100.03,0.9904,0.952,986.1021,102.34,64.6,45.27,28.94,13.7999,10.5973,NONE,12.18,53.6204,187.4376,4586003426.25,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
831,002655,共达电声,C 制造业,2026-07-07,39.53,0.9888,0.944,237.8632,41.75,35.08,25.23,18.93,2.6767,5.6837,NONE,4.05,8.7524,89.3272,1406165644.8,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
832,002741,光华科技,C 制造业,2026-07-07,32.72,0.9896,0.948,98.1829,34.59,27.04,23.83,22.44,4.5492,5.2629,NONE,3.34,24.392,77.4874,1869088974.25,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
833,002787,华源控股,C 制造业,2026-07-07,28.79,0.9912,0.956,257.196,29.01,24.55,18.66,13.99,2.7064,6.7481,NONE,2.52,5.5892,125.0739,634753945.25,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
834,002859,洁美科技,C 制造业,2026-07-07,84.06,0.9856,0.928,363.1405,93.4,68.86,52.59,39.5,2.3989,6.9879,NONE,9.24,1.9572,89.5063,2812825171.95,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
835,002916,深南电路,C 制造业,2026-07-07,412.1,0.9888,0.944,293.5632,425.51,363.66,303.72,239.83,3.165,5.1146,NONE,41.05,8.7616,65.0868,6087480358.85,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
836,002971,和远气体,C 制造业,2026-07-07,60.94,0.9896,0.948,171.4477,63.54,43.67,37.38,33.88,13.9548,7.9462,NONE,7.67,51.0471,90.6636,1963289765.3,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
837,002980,华盛昌,C 制造业,2026-07-07,101.3,0.972,0.86,416.5732,114.99,99.82,65.02,43.12,-3.1851,5.1338,NONE,10.35,-16.8778,83.2166,1349297004.7,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
838,003018,金富科技,C 制造业,2026-07-07,64.52,0.984,0.92,479.1741,66.12,57.12,40.03,26.34,6.2841,5.749,NONE,6.34,27.0675,100.3134,952428506.9,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
839,003031,中瓷电子,C 制造业,2026-07-07,147.48,0.9768,0.888,211.0736,165.67,145.9,112.38,84.17,2.3931,4.2179,NONE,14.49,6.5596,49.4968,2230000508.05,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
840,003036,泰坦股份,C 制造业,2026-07-07,84.64,0.9896,0.948,514.6696,90.0,60.08,39.45,27.79,3.3878,9.1652,NONE,8.33,10.8855,237.4713,882504154.25,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
841,002654,万润科技,L 商务服务,2026-07-07,18.18,0.9896,0.952,57.1305,18.2,16.47,15.66,14.68,5.88,3.1088,NONE,1.58,25.2128,24.6677,1631702116.55,38.088,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
842,000837,秦川机床,C 制造业,2026-07-07,11.4,0.6488,0.152,12.7596,11.85,11.66,11.88,12.41,0.0042,0.9668,NONE,0.77,-12.749,-2.8661,490874339.7,38.0703,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
843,002786,银宝山新,C 制造业,2026-07-07,7.65,0.4984,0.128,11.0305,8.0,7.99,8.1,8.82,-1.4831,0.7399,NONE,0.41,-13.8751,-2.9044,126422519.7,37.9157,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
844,002310,东方新能,D 水电煤气,2026-07-07,2.14,0.42,0.12,3.8835,2.33,2.77,2.71,2.53,-4.901,-2.4055,NONE,0.11,-18.8037,-41.1261,244230950.8,37.824,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
845,001368,通达创智,C 制造业,2026-07-07,21.81,0.3221,0.032,6.0282,21.97,25.69,26.32,25.71,-3.2372,-1.002,NONE,0.86,-12.4895,-21.0418,36388060.1,37.8189,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
846,000032,深桑达Ａ,E 建筑业,2026-07-07,21.36,0.672,0.692,41.457,22.01,19.35,19.57,20.57,7.3575,1.8815,NONE,1.97,38.7317,8.2997,1849117490.45,37.8031,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
847,002108,沧州明珠,C 制造业,2026-07-07,4.16,0.3928,0.32,15.8774,4.49,5.11,5.03,4.63,-3.2011,-1.0553,NONE,0.18,-11.6968,-23.3501,176032451.6,37.6857,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
848,002773,康弘药业,C 制造业,2026-07-07,23.69,0.7784,0.16,21.4249,20.81,22.83,26.17,30.89,1.6731,-2.3214,WEAK,1.21,12.1075,-25.5025,240784143.9,37.6127,HARD_REJECT,price_too_high,,price_too_high
849,002492,恒基达鑫,G 运输仓储,2026-07-07,5.31,0.2544,0.004,0.0,5.64,6.8,7.6,7.57,-2.3286,-2.3587,NONE,0.3,-11.4882,-39.4606,53311662.0,37.6082,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
850,002535,林州重机,C 制造业,2026-07-07,2.23,0.2824,0.02,1.3636,2.35,2.93,3.38,3.71,-3.1726,-3.4839,NONE,0.14,-14.2332,-46.6488,53234638.05,37.6025,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
851,000014,沙河股份,K 房地产,2026-07-07,8.99,0.2776,0.004,0.0,9.73,11.44,12.62,14.14,-3.3906,-2.8525,NONE,0.41,-15.8654,-41.8291,52963700.95,37.5822,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
852,000404,长虹华意,C 制造业,2026-07-07,8.02,0.9688,0.848,23.7654,7.86,8.16,7.62,7.38,0.2614,1.1921,WEAK,0.4,-2.8498,3.7462,179270199.65,37.5696,HARD_REJECT,price_too_high,,price_too_high
853,002797,第一创业,J 金融业,2026-07-07,6.54,0.5328,0.044,6.3415,6.57,7.18,7.21,7.33,0.2671,-0.6048,NONE,0.25,0.2668,-24.1433,582455185.85,37.5124,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
854,002885,京泉华,C 制造业,2026-07-07,38.5,0.9336,0.844,180.0,41.14,38.76,33.23,26.6,-1.3431,3.5383,NONE,3.84,-4.8356,48.8496,1040736443.55,37.5014,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
855,002756,永兴材料,C 制造业,2026-07-07,58.83,0.5192,0.672,87.4164,60.68,68.4,64.46,51.99,0.1469,-1.5644,NONE,4.54,2.4222,-26.5541,1464260350.55,37.4868,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
856,002401,中远海科,I 信息技术,2026-07-07,11.38,0.284,0.004,0.0,12.31,13.63,14.89,16.4,-2.0948,-2.1457,NONE,0.41,-12.1202,-34.9074,47493516.55,37.453,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
857,000798,中水渔业,A 农林牧渔,2026-07-07,7.26,0.2432,0.02,3.7143,7.46,8.65,9.85,9.45,-2.4908,-2.6514,NONE,0.28,-10.7101,-38.681,50228081.3,37.4339,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
858,000823,超声电子,C 制造业,2026-07-07,19.32,0.988,0.94,73.2735,22.16,18.18,16.37,14.72,6.1467,4.396,NONE,2.46,10.3233,33.0132,2397890407.05,37.4336,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
859,000755,山西高速,G 运输仓储,2026-07-07,4.5,0.2816,0.032,6.1321,4.54,4.94,5.11,5.12,-3.4376,-1.0725,NONE,0.2,-7.5879,-21.5491,28071171.3,37.3851,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
860,002771,真视通,I 信息技术,2026-07-07,13.51,0.3712,0.028,10.3758,14.02,15.25,15.57,16.09,-5.1155,-1.6788,NONE,0.78,-14.8839,-28.196,193428506.6,37.3476,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
861,001211,双枪科技,C 制造业,2026-07-07,22.2,0.3647,0.004,0.0,29.07,37.64,32.97,29.12,-10.9431,-1.0402,NONE,1.85,-35.6761,-29.8376,217331830.75,37.2365,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
862,000702,正虹科技,C 制造业,2026-07-07,5.14,0.2984,0.024,4.2596,5.3,6.18,6.51,6.97,-2.9118,-1.6771,NONE,0.26,-12.8651,-31.1284,41366309.9,37.2356,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
863,000856,冀东装备,C 制造业,2026-07-07,7.26,0.2136,0.016,1.5385,7.72,9.3,10.14,10.65,-3.9579,-2.8454,NONE,0.34,-17.7136,-41.6937,48468733.85,37.2342,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
864,000965,天保基建,K 房地产,2026-07-07,2.95,0.268,0.008,1.0274,3.14,3.41,3.69,4.0,-2.9084,-1.5359,NONE,0.11,-15.9606,-28.6919,42065126.2,37.2317,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
865,000530,冰山冷热,C 制造业,2026-07-07,5.1,0.4944,0.008,1.3917,5.51,5.83,6.27,6.5,-4.5332,-0.9285,NONE,0.29,-24.1429,-24.4019,209055195.45,37.1878,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
866,002938,鹏鼎控股,C 制造业,2026-07-07,92.43,0.9736,0.868,200.781,106.18,91.77,73.29,60.92,-3.188,4.1297,NONE,9.71,-20.1985,60.6473,5725751526.5,37.1449,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
867,002855,捷荣技术,C 制造业,2026-07-07,9.11,0.2688,0.004,0.0,10.12,11.39,13.02,15.68,-4.6876,-1.6562,NONE,0.49,-19.4529,-32.505,46948085.4,37.1113,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
868,000514,渝 开 发,K 房地产,2026-07-07,3.7,0.2584,0.024,3.352,3.91,4.46,4.72,5.14,-4.1549,-1.6987,NONE,0.16,-17.6678,-30.3626,44357869.3,37.0924,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
869,003035,南网能源,M 科研服务,2026-07-07,5.5,0.428,0.564,20.0873,6.01,7.06,7.15,5.93,-4.7212,-2.0064,NONE,0.2,-16.6533,-35.9579,210357973.95,37.0733,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
870,002915,中欣氟材,C 制造业,2026-07-07,19.26,0.5104,0.116,14.0995,20.73,20.76,21.63,22.95,1.9222,0.3594,NONE,1.51,-8.2209,-16.6199,483698770.4,37.0703,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
871,000058,深 赛 格,L 商务服务,2026-07-07,6.0,0.256,0.004,0.0,6.48,7.37,8.13,8.7,-3.267,-1.9511,NONE,0.22,-16.1452,-34.9822,45335037.5,36.9779,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
872,002437,誉衡药业,C 制造业,2026-07-07,3.0,0.8136,0.156,23.4568,2.72,3.13,3.25,3.28,1.115,-1.9416,WEAK,0.17,7.9758,-27.5591,239533930.45,36.9675,HARD_REJECT,price_too_high,,price_too_high
873,000655,金岭矿业,B 采矿业,2026-07-07,6.43,0.2032,0.016,1.1006,6.79,7.6,8.8,8.94,-2.4222,-2.4189,NONE,0.25,-9.8062,-37.0565,41515889.95,36.962,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
874,002496,辉丰股份,C 制造业,2026-07-07,2.1,0.3688,0.812,36.3636,2.13,2.24,2.09,1.88,-4.1114,0.6284,NONE,0.17,-11.1797,-4.8085,101213263.1,36.9609,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
875,002905,金逸影视,R 文化传播,2026-07-07,7.14,0.2408,0.032,5.7778,7.2,8.45,9.75,10.17,-2.5445,-2.7445,NONE,0.32,-8.4056,-34.9649,37248740.0,36.9178,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
876,002363,隆基机械,C 制造业,2026-07-07,6.11,0.2832,0.016,2.1739,6.41,7.48,8.23,8.3,-3.1283,-1.8528,NONE,0.24,-13.5282,-32.4266,39660727.95,36.8852,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
877,002662,峰璟股份,C 制造业,2026-07-07,3.53,0.4464,0.108,11.0063,3.64,3.77,3.91,3.84,2.1064,-0.6584,NONE,0.19,5.5569,-21.0454,98448305.0,36.8846,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
878,002463,沪电股份,C 制造业,2026-07-07,129.72,0.9808,0.904,209.2253,139.27,119.75,97.72,79.89,-0.0868,4.0103,NONE,12.2,-8.0392,45.8783,12345881865.6,36.8839,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
879,002057,中钢天源,C 制造业,2026-07-07,11.98,0.9536,0.952,37.3853,12.06,10.42,10.45,10.42,5.6621,2.5416,NONE,0.96,20.0206,17.6836,656760636.0,36.8704,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
880,002216,三全食品,C 制造业,2026-07-07,12.66,0.42,0.824,17.8771,12.05,12.98,12.5,11.88,-0.4708,-0.2778,NONE,0.46,1.9028,-9.8235,82477777.25,36.8489,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
881,000157,中联重科,C 制造业,2026-07-07,7.42,0.6248,0.248,6.4562,7.36,7.66,8.35,8.1,-0.7487,-1.5384,NONE,0.27,-6.2363,-24.485,595697479.95,36.8279,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
882,001234,泰慕士,C 制造业,2026-07-07,19.7,0.2673,0.008,0.3055,21.55,25.48,26.56,26.57,-3.4803,-1.4747,NONE,0.93,-15.7112,-30.8626,39387958.4,36.7982,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
883,002203,海亮股份,C 制造业,2026-07-07,20.3,0.9744,0.872,99.0196,22.65,20.3,17.26,14.43,2.0202,2.6285,NONE,1.72,10.6825,26.0154,1657057164.05,36.7698,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
884,000953,中哲精化,C 制造业,2026-07-07,5.24,0.3096,0.012,1.5504,5.55,6.33,6.78,7.15,-2.9615,-2.0596,NONE,0.23,-12.9993,-33.4574,38542475.9,36.7315,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
885,002121,科陆电子,C 制造业,2026-07-07,4.98,0.3592,0.02,2.2587,5.68,6.84,7.87,7.68,-7.3107,-2.8217,NONE,0.24,-25.9919,-44.4114,195614210.55,36.7114,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
886,002755,奥赛康,C 制造业,2026-07-07,14.63,0.7648,0.14,17.04,13.43,15.02,15.52,18.23,3.1962,-0.831,WEAK,0.73,12.8355,-16.6975,164895214.95,36.6841,HARD_REJECT,price_too_high,,price_too_high
