date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental,quality_factor,ratio_fundamental,ret,code
2018-11-23,29.82,86.98092587,5.37475384,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.05152671755725191,002371
2018-11-26,29.32,85.52553636,5.28482194,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.016767270288397085,002371
2018-11-27,29.55,86.21042554,5.32714283,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.00784447476125516,002371
2018-11-28,30.28,88.32930144,5.45807311,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.024703891708967918,002371
2018-11-29,29.14,85.01186948,5.25308127,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.03764861294583888,002371
2018-11-30,29.85,87.08793981,5.38136648,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.02436513383665062,002371
2018-12-03,32.45,94.66452636,5.8495414,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.08710217755443894,002371
2018-12-04,32.46,94.68592915,5.85086393,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.00030816640986119914,002371
2018-12-05,32.01,93.38035915,5.77018972,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.013863216266173817,002371
2018-12-06,31.82,92.82388669,5.73580399,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.005935645110902721,002371
2018-12-07,32.0,93.35895636,5.76886719,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0056568196103079504,002371
2018-12-10,31.99,93.31615079,5.76622214,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.00031250000000004885,002371
2018-12-11,32.28,94.15085948,5.81780073,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.00906533291653644,002371
2018-12-12,31.44,91.71094177,5.66703253,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.026022304832713727,002371
2018-12-13,31.56,92.07478915,5.68951551,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.003816793893129722,002371
2018-12-14,30.31,88.41491259,5.46336322,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.03960709759188852,002371
2018-12-17,30.21,88.13667636,5.44617036,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0032992411745298433,002371
2018-12-18,29.79,86.89531472,5.36946373,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.013902681231380387,002371
2018-12-19,29.12,84.94766112,5.24911368,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.022490768714333642,002371
2018-12-20,29.34,85.58974472,5.28878952,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.007554945054945028,002371
2018-12-21,29.18,85.11888341,5.25969391,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.005453306066803054,002371
2018-12-24,29.96,87.38757882,5.39988188,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.02673063742289239,002371
2018-12-25,29.73,86.72409243,5.35888351,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.007676902536715602,002371
2018-12-26,28.8,84.02734128,5.19224498,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.03128153380423815,002371
2018-12-27,27.92,81.45900686,5.03354162,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.030555555555555558,002371
2018-12-28,27.7,80.81692325,4.99386578,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.007879656160458492,002371
2019-01-02,28.11,81.99407653,4.94576767,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.014801444043321288,002371
2019-01-03,28.0,81.67303473,4.92640288,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.003913198150124475,002371
2019-01-04,28.77,83.92032735,5.06195642,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.02750000000000008,002371
2019-01-07,30.88,90.08432997,5.43376041,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.07334028501911716,002371
2019-01-08,30.86,90.02012161,5.42988745,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0006476683937823857,002371
2019-01-09,31.09,90.683608,5.46990802,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.007453013609850956,002371
2019-01-10,30.49,88.94998226,5.36533815,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.019298809906722503,002371
2019-01-11,30.44,88.80016276,5.35630124,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0016398819285010635,002371
2019-01-14,29.86,87.10934259,5.25431334,,,,,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.01905387647831802,002371
2019-01-15,30.67,89.46364915,5.39632181,129.98187795,5.82404838,0.7985798251049488,38.405678475497886,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.02712659075686541,002371
2019-01-16,30.38,88.60753767,5.34468237,129.36258242,5.8214169,0.7930080478841531,38.309825582549536,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.009455493968047013,002371
2019-01-17,29.69,86.59567571,5.22332968,129.300348975,5.82027008,0.7752654042306233,38.29656249070534,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.022712310730743868,002371
2019-01-18,30.0,87.51599554,5.27884208,129.23811553,5.81912326,0.7837705972474299,38.27650604061796,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.010441226002020798,002371
2019-01-21,31.22,91.06885817,5.49314577,129.167553655,5.818461995,0.8158582123761563,38.26645307531186,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.04066666666666663,002371
2019-01-22,31.12,90.79062194,5.47636295,129.09699178,5.81780073,0.8136340688044077,38.24815257026933,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0032030749519538215,002371
2019-01-23,30.9,90.12713554,5.43634238,128.78660508000002,5.817139465,0.8087068076734133,38.20915034571911,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.007069408740359995,002371
2019-01-24,33.6,98.0247639,5.91271624,128.47621838,5.8164782,0.8806837767370537,38.152173217597465,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.08737864077669921,002371
2019-01-25,33.57,97.91774997,5.90626131,128.46428043,5.817139465,0.8797132010681241,38.16016397075798,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0008928571428571397,002371
2019-01-28,33.58,97.96055554,5.90884328,128.45234248,5.81780073,0.8800886500104091,38.15524720106643,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.00029788501638372544,002371
2019-01-29,33.65,98.17458341,5.92175315,128.201645525,5.818461995,0.8828232915577044,38.116348222559914,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.002084574151280494,002371
2019-01-30,33.1,96.56937439,5.82492919,127.95094857,5.81912326,0.8691895592518953,38.08145144827662,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.01634472511144125,002371
2019-01-31,33.5,97.72512488,5.89464244,127.89125881999999,5.82027008,0.8797106513852456,38.080702953009464,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.012084592145015005,002371
2019-02-01,34.86,101.68464046,6.13347486,127.83156907,5.8214169,0.9154772627647355,38.07849896208565,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.040597014925373154,002371
2019-02-11,35.88,104.65962783,6.31292193,127.74655203,5.823173045,0.9424327306991007,38.07168281749304,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.029259896729776358,002371
2019-02-12,35.33,103.05441882,6.21609797,127.66153499,5.82492919,0.9281472417011816,38.0650810697281,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.015328874024526318,002371
2019-02-13,35.42,103.33265505,6.23288079,127.56748278,5.825804525,0.9309262086563945,38.04812848820926,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0025474101330316135,002371
2019-02-14,35.76,104.31718324,6.29226615,127.47343057,5.82667986,0.9400718596795996,38.039645194983194,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.00959909655561808,002371
2019-02-15,35.29,102.94740488,6.20964304,127.41285171000001,5.838110629999999,0.92703950406317,38.067417672413754,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.013143176733780737,002371
2019-02-18,36.25,105.75116996,6.37876222,127.35227285,5.8495414,0.9515826991212291,38.09442945261224,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.027203173703598704,002371
2019-02-19,35.11,102.41233521,6.17736839,127.34122401,5.850202664999999,0.9215266930772378,38.09981877221353,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.031448275862069,002371
2019-02-20,34.62,100.97834849,6.09087232,127.33017517,5.85086393,0.9086114644983697,38.102094627556966,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.013956137852463746,002371
2019-02-21,34.07,99.39454226,5.99533935,127.24660951999999,5.8727531850000005,0.8929850123657719,38.152935971163565,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.01588677065280175,002371
2019-02-22,36.32,105.94379505,6.39038109,127.16304387,5.89464244,0.9503683206213503,38.216762082572366,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.06604050484297042,002371
2019-02-25,39.11,114.07685406,6.8809558,127.101122215,5.900451875,1.0230711152650478,38.228036562118895,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.07681718061674014,002371
2019-02-26,38.3,111.7225475,6.73894733,127.03920056,5.90626131,1.0017082282406082,38.2346864288714,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0207108156481719,002371
2019-02-27,37.64,109.79629668,6.62275859,126.731045765,5.907552295,0.9855258306316932,38.19280918885085,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.017232375979112202,002371
2019-02-28,37.84,102.06362354,6.6589062,126.42289097,5.90884328,0.9538341025692652,39.67146896726955,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.005313496280552776,002371
2019-03-01,37.95,102.36043516,6.67827099,126.32738737,5.9107797600000005,0.9568127077767552,39.662934753636804,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0029069767441860517,002371
2019-03-04,40.78,109.97860016,7.17530063,126.23188377,5.91271624,1.028243788129252,39.65985544555887,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.07457180500658755,002371
2019-03-05,44.86,120.98041767,7.89308889,125.814055515,5.917234694999999,1.1325491494934172,39.6097600003193,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.10004904364884748,002371
2019-03-06,47.82,128.95475661,8.41335628,125.39622726,5.92175315,1.2087484723702253,39.56158050502446,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.06598305840392338,002371
2019-03-07,49.74,134.15885374,8.75288562,125.814055515,5.923339325,1.2552707498729818,39.62491757657309,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.04015056461731503,002371
2019-03-08,53.3,143.7557629,9.37901387,126.23188377,5.9249255,1.3426575006667665,39.69739116158149,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0715721753116203,002371
2019-03-11,52.46,141.48020712,9.23055047,126.32738737,5.9359376600000004,1.3196787429328967,39.752098971762784,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.01575984990619128,002371
2019-03-12,57.71,155.62822783,10.15360551,126.42289097,5.94694982,1.4497540593195728,39.806751792842434,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.10007624857033925,002371
2019-03-13,52.83,142.4695792,9.29509977,126.731045765,5.963049485,1.3237695366039783,39.90875944730607,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.08456073470802294,002371
2019-03-14,50.7,136.73122114,8.92071381,127.03920056,5.97914915,1.2671997542907334,40.009477454781695,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.04031800113571826,002371
2019-03-15,50.17,135.30652535,8.82776281,127.101122215,5.985810949999999,1.252992605191923,40.040140534042,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.010453648915187408,002371
2019-03-18,52.02,140.29296062,9.1530913,127.16304387,5.99247275,1.2981304761277466,40.07301342710393,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.03687462627067961,002371
2019-03-19,52.58,141.79680618,9.25120624,127.24660951999999,5.99390605,1.311457830400038,40.09278741655106,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.01076509034986528,002371
2019-03-20,50.88,137.22590718,8.95298846,127.33017517,5.99533935,1.2686140421400673,40.106760850738205,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.0323316850513502,002371
2019-03-21,51.67,139.34316343,9.09112397,127.34122401,5.996665015,1.287989191149488,40.11679628606683,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.01552672955974832,002371
2019-03-22,52.36,141.20318294,9.21247666,127.35227285,5.99799068,1.3049810347750297,40.12318846382816,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.013353977162763542,002371
2019-03-25,52.17,140.7084969,9.18020201,127.41285171000001,5.998488875,1.3000460436661414,40.12934792130911,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.003628724216959478,002371
2019-03-26,49.89,134.55460257,8.77870534,127.47343057,5.99898707,1.2428414103738246,40.14188743919787,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.04370327774583094,002371
2019-03-27,49.97,134.77226443,8.79290619,127.56748278,5.999178615,1.2443730401926592,40.156768417502384,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0016035277610744192,002371
2019-03-28,50.03,134.93056396,8.80323407,127.66153499,5.99937016,1.2453557554015646,40.173259554951706,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0012007204322594944,002371
2019-03-29,51.72,139.48167552,9.10016087,127.74655203,6.01868292,1.2848658523458742,40.253229475723856,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.033779732160703624,002371
2019-04-01,53.98,145.57620752,9.44923961,127.83156907,6.03799568,1.334990492131277,40.434744905053485,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.04369682907965977,002371
2019-04-02,53.49,144.27023638,9.36447003,127.89125881999999,6.045245225,1.3219121105028862,40.46411223182694,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.009077436087439716,002371
2019-04-03,53.74,144.94300939,9.40813921,127.95094857,6.05249477,1.3269713250988615,40.49823759077558,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.004673770798280019,002371
2019-04-04,52.09,140.49083504,9.119152,128.201645525,6.05249477,1.284952912352686,40.53845047490943,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.030703386676591005,002371
2019-04-08,49.08,132.377984,8.59255308,128.45234248,6.05249477,1.2095693336293498,40.57642553877747,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.057784603570743,002371
2019-04-09,49.34,133.07054446,8.63750665,128.46428043,6.0542118600000006,1.2156684976659267,40.586722527343916,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.0052974735126325445,002371
2019-04-10,48.92,131.94266029,8.56429655,128.47621838,6.05592895,1.2051377996810078,40.59286831178046,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.00851236319416293,002371
2019-04-11,46.78,126.16472735,8.18925537,128.715487495,6.0566186900000005,1.1512261995544,40.634933445839685,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.04374488961569911,002371
2019-04-12,47.4,127.84665989,8.29842832,128.47621838,6.05730843,1.1675927783146667,40.59634564408524,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.013253527148354038,002371
2019-04-15,46.69,125.92727806,8.17384272,128.46428043,6.057998175,1.1500514849563017,40.598182438566276,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.014978902953586504,002371
2019-04-16,49.09,132.39777144,8.59383747,128.45234248,6.05868792,1.2091316790734226,40.59938288741097,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.051402869993574685,002371
2019-04-17,48.28,130.20136543,8.45127044,128.46428043,6.060757145,1.188814609755434,40.611883134521946,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.01650030556121418,002371
2019-04-18,47.66,128.53922034,8.34338189,128.47621838,6.06282637,1.1733834379861605,40.617583696082576,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.012841756420878259,002371
2019-04-19,47.32,127.62899803,8.28430006,128.50771936,6.066275075,1.1646003932982218,40.63196292248088,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.007133864876206375,002371
2019-04-22,48.01,129.48901754,8.40503249,128.47621838,6.06972378,1.1813819465886188,40.63884685104136,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,0.014581572273880017,002371
2019-04-23,46.93,126.58026363,8.21622751,128.50771936,6.08029805,1.1536981171406968,40.67788557747707,2018-09-30,2018-10-27,,,0.0,,0.3447330307653569,,-0.022495313476359025,002371
2019-04-24,48.98,130.84062729,8.57457165,128.47621838,6.09087232,1.197364575820228,40.90650499364184,2018-12-31,2019-04-24,,,0.0,,,,0.04368207969316007,002371
2019-04-25,46.4,123.94190039,8.12246722,128.50771936,6.10236977,1.133024213219317,40.952346347622544,2018-12-31,2019-04-24,,,0.0,,,,-0.05267456104532464,002371
2019-04-26,46.88,125.21581303,8.20595241,128.47621838,6.11386722,1.1437331584752524,40.98858169198945,2018-12-31,2019-04-24,,,0.0,,,,0.010344827586207028,002371
2019-04-29,45.34,121.11969393,7.9375154,128.46428043,6.115246705000001,1.106245424247155,40.985480261629746,2018-12-31,2019-04-24,,,0.0,,,,-0.0328498293515358,002371
2019-04-30,44.76,117.28565364,7.83604878,128.45234248,6.11662619,1.0815435893312002,41.385294537854435,2019-03-31,2019-04-30,,,0.0,,,,-0.012792236435818394,002371
2019-05-06,40.29,105.55901067,7.05257234,128.201645525,6.125050525,0.9736879442999296,41.37876024434917,2019-03-31,2019-04-30,,,0.0,,,,-0.09986595174262736,002371
2019-05-07,41.01,107.46218715,7.17972671,127.95094857,6.13347486,0.9915320225446652,41.36023755919858,2019-03-31,2019-04-30,,,0.0,,,,0.017870439314966458,002371
2019-05-08,43.91,115.05566907,7.68705982,127.89880423,6.1360863850000005,1.0615859618656829,41.36264191251213,2019-03-31,2019-04-30,,,0.0,,,,0.0707144598878322,002371
2019-05-09,46.36,121.45726269,8.11476089,127.84665989,6.13869791,1.1206417136974332,41.36915432769347,2019-03-31,2019-04-30,,,0.0,,,,0.05579594625370077,002371
2019-05-10,50.99,133.60683376,8.92649386,127.83911448,6.1400773950000005,1.232639247960192,41.366523161078774,2019-03-31,2019-04-30,,,0.0,,,,0.09987057808455568,002371
2019-05-13,49.92,130.80012905,8.73897327,127.84665989,6.14145688,1.2065738125245666,41.37334946425716,2019-03-31,2019-04-30,,,0.0,,,,-0.020984506766032585,002371
2019-05-14,49.08,128.58936849,8.59126869,127.89880423,6.15663119,1.1844762891705864,41.436034177068755,2019-03-31,2019-04-30,,,0.0,,,,-0.016826923076923128,002371
2019-05-15,50.1,131.28072917,8.77108296,127.95094857,6.1718055,1.2075336139229615,41.48952826020153,2019-03-31,2019-04-30,,,0.0,,,,0.020782396088019572,002371
2019-05-16,49.14,128.74316053,8.60154379,128.201645525,6.174586945,1.1827679033043559,41.54661270627585,2019-03-31,2019-04-30,,,0.0,,,,-0.01916167664670665,002371
2019-05-17,48.83,127.93575233,8.54759951,128.45234248,6.17736839,1.173938326010156,41.595030094943475,2019-03-31,2019-04-30,,,0.0,,,,-0.006308506308506323,002371
2019-05-20,50.49,132.28037742,8.83787111,128.201645525,6.188071485,1.2139396135949674,41.59185468087547,2019-03-31,2019-04-30,,,0.0,,,,0.033995494573008544,002371
2019-05-21,49.98,130.95392109,8.74924837,128.45234248,6.19877458,1.1995564494391922,41.66540059316615,2019-03-31,2019-04-30,,,0.0,,,,-0.010101010101010166,002371
2019-05-22,53.27,139.56627527,9.32465402,128.46428043,6.20115409,1.2781421341793076,41.67768088969586,2019-03-31,2019-04-30,,,0.0,,,,0.0658263305322131,002371
2019-05-23,49.96,130.89624907,8.74539521,128.47621838,6.2035336,1.1984567867678284,41.68694320196505,2019-03-31,2019-04-30,,,0.0,,,,-0.062136286840623334,002371
2019-05-24,48.29,126.53239997,8.45383922,128.50771936,6.20658832,1.1580752675692538,41.69849866611733,2019-03-31,2019-04-30,,,0.0,,,,-0.03342674139311452,002371
2019-05-27,51.49,134.91406609,9.01383222,128.47621838,6.20964304,1.234635216294196,41.70462604699481,2019-03-31,2019-04-30,,,0.0,,,,0.06626630772416653,002371
2019-05-28,51.11,133.91441784,8.94704406,128.50771936,6.212870505,1.225018642525493,41.72181404083113,2019-03-31,2019-04-30,,,0.0,,,,-0.0073800738007380184,002371
2019-05-29,50.95,133.49148973,8.91878753,128.53922034,6.21609797,1.2206831306545876,41.73892365718057,2019-03-31,2019-04-30,,,0.0,,,,-0.003130502837018101,002371
2019-05-30,49.6,129.95427284,8.68246021,128.564294415,6.217501394999999,1.1880878417388852,41.747754886040624,2019-03-31,2019-04-30,,,0.0,,,,-0.026496565260058946,002371
2019-05-31,48.97,128.30100842,8.57200288,128.58936849,6.21890482,1.1727264010231657,41.757395379924304,2019-03-31,2019-04-30,,,0.0,,,,-0.012701612903225912,002371
2019-06-03,48.02,125.82111179,8.40631688,128.564294415,6.222259865,1.1498610944287608,41.76156601233286,2019-03-31,2019-04-30,,,0.0,,,,-0.01939963242801712,002371
2019-06-04,46.65,122.22622288,8.1661364,128.53922034,6.22561491,1.1168158090102394,41.77054051674182,2019-03-31,2019-04-30,,,0.0,,,,-0.028529779258642307,002371
2019-06-05,46.82,122.668375,8.19567731,128.50771936,6.2269896,1.1208695034088008,41.771142722333416,2019-03-31,2019-04-30,,,0.0,,,,0.0036441586280815397,002371
2019-06-06,46.44,121.68795075,8.13017354,128.47621838,6.22836429,1.1119245554753276,41.765423536444644,2019-03-31,2019-04-30,,,0.0,,,,-0.008116189662537465,002371
2019-06-10,47.18,123.61035123,8.2586123,128.46428043,6.230622540000001,1.1293382672488304,41.77667698707733,2019-03-31,2019-04-30,,,0.0,,,,0.015934539190353147,002371
2019-06-11,48.72,127.66661626,8.52961809,128.45234248,6.23288079,1.1662402941190593,41.77526728040342,2019-03-31,2019-04-30,,,0.0,,,,0.03264094955489605,002371
2019-06-12,48.72,127.64739225,8.5283337,128.37667545,6.240278915,1.1657166594801462,41.7940325410866,2019-03-31,2019-04-30,,,0.0,,,,0.0,002371
2019-06-13,48.25,126.41705594,8.44613289,128.30100842,6.24767704,1.1541372825953373,41.80611849874481,2019-03-31,2019-04-30,,,0.0,,,,-0.009646962233169076,002371
2019-06-14,46.22,121.0920066,8.09035753,128.125978495,6.24939513,1.10612448341857,41.78553200192553,2019-03-31,2019-04-30,,,0.0,,,,-0.04207253886010365,002371
2019-06-17,44.59,116.82427752,7.80522348,127.95094857,6.25111322,1.0677234614119815,41.76174975216259,2019-03-31,2019-04-30,,,0.0,,,,-0.035266118563392346,002371
2019-06-18,44.61,116.88194953,7.80907664,127.94335045,6.262500214999999,1.0673106165106987,41.79664224257515,2019-03-31,2019-04-30,,,0.0,,,,0.00044853106077580307,002371
2019-06-19,45.83,120.07313434,8.02228498,127.93575233,6.27388721,1.0954880624919667,41.83523451250394,2019-03-31,2019-04-30,,,0.0,,,,0.027348128222371537,002371
