date,TRUE_BUYHOLD_growth6
2022-08-25,2.5206800433789223
2022-08-26,2.5028598878263812
2022-08-29,2.5068579530534785
2022-08-30,2.507328646945802
2022-08-31,2.4555389313269687
2022-09-01,2.420935542083891
2022-09-02,2.487694324409222
2022-09-05,2.5031146264706727
2022-09-06,2.4970705351973477
2022-09-07,2.6071315570123677
2022-09-08,2.5880358053912507
2022-09-09,2.5862048747115343
2022-09-13,2.598519499331352
2022-09-14,2.613998578990267
2022-09-15,2.51821866503559
2022-09-16,2.50590551507873
2022-09-19,2.4888947122398744
2022-09-20,2.461420473646189
2022-09-21,2.3906512822458525
2022-09-22,2.360625519093781
2022-09-23,2.2981473078796886
2022-09-26,2.316836365506111
2022-09-27,2.346639953797863
2022-09-28,2.261090299820346
2022-09-29,2.285093177454261
2022-09-30,2.201002519476631
2022-10-10,2.0475465012055167
2022-10-11,1.943070718794485
2022-10-12,2.0045702120287894
2022-10-13,1.9648561398170852
2022-10-14,2.022450919545312
2022-10-17,2.121934087177655
2022-10-18,2.0895930295698064
2022-10-19,2.081449202383886
2022-10-20,2.186925905592797
2022-10-21,2.158509101570517
2022-10-24,2.150962180645238
2022-10-25,2.140224123930525
2022-10-26,2.159975218850968
2022-10-27,2.171116606824504
2022-10-28,2.141690466971306
2022-10-31,2.181058205582743
2022-11-01,2.208845698359072
2022-11-02,2.20840150312757
2022-11-03,2.244613017521876
2022-11-04,2.3003860720008813
2022-11-07,2.289971276124483
2022-11-08,2.256275428436776
2022-11-09,2.216651641367129
2022-11-10,2.1118863614626706
2022-11-11,2.1487196967206272
2022-11-14,2.1487268725711535
2022-11-15,2.2851075851460636
2022-11-16,2.225066156872794
2022-11-17,2.2267022943652246
2022-11-18,2.155160243211757
2022-11-21,2.159157579307588
2022-11-22,2.144702158913038
2022-11-23,2.119035971583743
2022-11-24,2.113105226591332
2022-11-25,2.081888792748879
2022-11-28,2.060459312866924
2022-11-29,2.0857432776850153
2022-11-30,2.071492117684345
2022-12-01,2.1155438397196566
2022-12-02,2.0840627481094343
2022-12-05,2.0551984807372654
2022-12-06,2.145212120735888
2022-12-07,2.1495927029045347
2022-12-08,2.1286426861724204
2022-12-09,2.160918821670354
2022-12-12,2.180103387046876
2022-12-13,2.119846935711782
2022-12-14,2.1441875991674677
2022-12-15,2.1828742731392223
2022-12-16,2.144682397392136
2022-12-19,2.091315795992941
2022-12-20,2.074144591486644
2022-12-21,2.048694357123847
2022-12-22,2.0414876894294176
2022-12-23,2.0098223640744215
2022-12-26,2.055642406701896
2022-12-27,2.082523514909517
2022-12-28,2.0575906543090485
2022-12-29,2.0708045357642515
2022-12-30,2.0585330818559147
2023-01-03,2.0790024527110864
2023-01-04,1.991875328073465
2023-01-05,2.035187559322976
2023-01-06,2.0270625775906277
2023-01-09,2.037830031167747
2023-01-10,2.0692622053170147
2023-01-11,2.061902694055695
2023-01-12,2.055915496036592
2023-01-13,2.058572863918516
2023-01-16,2.110249336308436
2023-01-17,2.1692545205289995
2023-01-18,2.1590740079703252
2023-01-19,2.1962147379285373
2023-01-20,2.202611626317889
2023-01-30,2.2447576193908834
2023-01-31,2.1918429777308472
2023-02-01,2.23644422260164
2023-02-02,2.2948283006342547
2023-02-03,2.295432880998545
2023-02-06,2.279767162372016
2023-02-07,2.265415326465072
2023-02-08,2.2370660504847906
2023-02-09,2.3054545446290633
2023-02-10,2.288546986642464
2023-02-13,2.316969654114603
2023-02-14,2.320314861096426
2023-02-15,2.3619969376010945
2023-02-16,2.330714522385017
2023-02-17,2.2271237282211294
2023-02-20,2.2414531652419787
2023-02-21,2.243937696299532
2023-02-22,2.237015388275047
2023-02-23,2.241848722589759
2023-02-24,2.2173541351796744
2023-02-27,2.1682143254201476
2023-02-28,2.180550978540006
2023-03-01,2.2045584122974105
2023-03-02,2.192014198907268
2023-03-03,2.249129079064057
2023-03-06,2.264956225790007
2023-03-07,2.200171560380824
2023-03-08,2.209204731418038
2023-03-09,2.2565236803031934
2023-03-10,2.257512140726719
2023-03-13,2.2624138113331465
2023-03-14,2.320378607650578
2023-03-15,2.308697648872019
2023-03-16,2.277450994128046
2023-03-17,2.287209441552799
2023-03-20,2.3453123227813695
2023-03-21,2.342718925122677
2023-03-22,2.350988192162368
2023-03-23,2.380590465689487
2023-03-24,2.367698579393029
2023-03-27,2.3216274820515794
2023-03-28,2.2817310264005974
2023-03-29,2.4069978934283722
2023-03-30,2.3820137962587613
2023-03-31,2.383101668807022
2023-04-03,2.4583073896790046
2023-04-04,2.4858837130842883
2023-04-06,2.606115668510586
2023-04-07,2.6261733856744587
2023-04-10,2.5326413546265507
2023-04-11,2.50949821986794
2023-04-12,2.5476547850070044
2023-04-13,2.4487375330384866
2023-04-14,2.580297808311999
2023-04-17,2.6118049090582054
2023-04-18,2.581346326044793
2023-04-19,2.5811078835914487
2023-04-20,2.684508137093508
2023-04-21,2.5623697340525577
2023-04-24,2.5314857973922975
2023-04-25,2.475772692625129
2023-04-26,2.472796836711028
2023-04-27,2.440781723056914
2023-04-28,2.460097670079399
2023-05-04,2.3958885792597555
2023-05-05,2.3860135672015086
2023-05-08,2.302169977068232
2023-05-09,2.3155721270575946
2023-05-10,2.277332484324961
2023-05-11,2.278831639966808
2023-05-12,2.2628387474735105
2023-05-15,2.2889290673708693
2023-05-16,2.3404279163541046
2023-05-17,2.3678232530291132
2023-05-18,2.362535130306656
2023-05-19,2.393108774850348
2023-05-22,2.3618252811076417
2023-05-23,2.333552458477726
2023-05-24,2.356403992655274
2023-05-25,2.366534569824065
2023-05-26,2.3901601525335776
2023-05-29,2.3890703153665087
2023-05-30,2.411499888965564
2023-05-31,2.4224130951128733
2023-06-01,2.41116248561474
2023-06-02,2.432225400903657
2023-06-05,2.497302500533905
2023-06-06,2.395940996394958
2023-06-07,2.4299573774434977
2023-06-08,2.3937962901410734
2023-06-09,2.416367574055075
2023-06-12,2.478734893218128
2023-06-13,2.523272351920887
2023-06-14,2.495752199559462
2023-06-15,2.498469728618167
2023-06-16,2.5456057071045484
2023-06-19,2.5523540617509646
2023-06-20,2.55705943014347
2023-06-21,2.454221323669827
2023-06-26,2.442335513397008
2023-06-27,2.4721499444053863
2023-06-28,2.4908496979094648
2023-06-29,2.514859283412039
