,true_buyhold
2023-06-29,2.009127449221859
2023-06-30,2.0307972964317185
2023-07-03,2.04132551690387
2023-07-04,2.098944871887326
2023-07-05,2.0545158055491988
2023-07-06,2.059001012479452
2023-07-07,2.037145721173328
2023-07-10,2.05055045502502
2023-07-11,2.082899748953687
2023-07-12,2.0414320808114743
2023-07-13,2.0625015397036717
2023-07-14,2.051514010383344
2023-07-17,2.01862459422575
2023-07-18,2.026649308161072
2023-07-19,2.024813795458003
2023-07-20,1.988833943207355
2023-07-21,1.9941750044791788
2023-07-24,1.9988615714195448
2023-07-25,2.0434071176201063
2023-07-26,2.027323731680304
2023-07-27,2.035866517602689
2023-07-28,2.073237258624633
2023-07-31,2.0547587678598513
2023-08-01,2.043350282026956
2023-08-02,2.0344049091461547
2023-08-03,2.034850767505257
2023-08-04,2.0544061081246197
2023-08-07,2.048415308000974
2023-08-08,2.026317048021027
2023-08-09,2.000886147497933
2023-08-10,1.998303964571025
2023-08-11,1.9541126802319913
2023-08-14,1.947027163681885
2023-08-15,1.9420488646816163
2023-08-16,1.933131822426797
2023-08-17,1.9207141169218254
2023-08-18,1.88117939321418
2023-08-21,1.8627031704454058
2023-08-22,1.8976484764971722
2023-08-23,1.8641152489265314
2023-08-24,1.87839419038477
2023-08-25,1.8660285199627908
2023-08-28,1.8885129172998951
2023-08-29,1.9229005023346641
2023-08-30,1.9296645500044804
2023-08-31,1.924005984795863
2023-09-01,1.9263097842048942
2023-09-04,1.961096772998508
2023-09-05,1.952513739670019
2023-09-06,1.9417966543988163
2023-09-07,1.9140938481210785
2023-09-08,1.9140499264394177
2023-09-11,1.9511544238342697
2023-09-12,1.9641516582010208
2023-09-13,1.9278929482953056
2023-09-14,1.9197088268835267
2023-09-15,1.9039795722947617
2023-09-18,1.938583097957657
2023-09-19,1.9261079665317
2023-09-20,1.9162361830978356
2023-09-21,1.8982525185809775
2023-09-22,1.9440882330365152
2023-09-25,1.934823955075575
2023-09-26,1.9271678255153315
2023-09-27,1.9203736495549963
2023-09-28,1.926864702898397
2023-10-09,1.9385379597570545
2023-10-10,1.873651886234973
2023-10-11,1.8783262768566176
2023-10-12,1.8778081812657508
2023-10-13,1.8573574874375745
2023-10-16,1.8399883712473424
2023-10-17,1.8398008506793289
2023-10-18,1.8223005530190133
2023-10-19,1.7717794408517082
2023-10-20,1.7500679101408814
2023-10-23,1.7433464637704994
2023-10-24,1.7490866845215245
2023-10-25,1.7721221020123106
2023-10-26,1.7867514904274413
2023-10-27,1.8079853070086196
2023-10-30,1.826941970197169
2023-10-31,1.819661279742214
2023-11-01,1.8358968316155972
2023-11-02,1.8266254372992623
2023-11-03,1.8408009518595008
2023-11-06,1.8427504972178534
2023-11-07,1.8391604134222366
2023-11-08,1.8525808275077926
2023-11-09,1.8449151209503505
2023-11-10,1.8322234935949115
2023-11-13,1.8272533425902528
2023-11-14,1.8471206548996995
2023-11-15,1.8915954917670699
2023-11-16,1.878153678100047
2023-11-17,1.8859412653832335
2023-11-20,1.886349559024104
2023-11-21,1.8837953933121054
2023-11-22,1.8659987581788153
2023-11-23,1.8901146294517575
2023-11-24,1.8708210824228821
2023-11-27,1.8526126677944037
2023-11-28,1.8534504830402763
2023-11-29,1.8541856948283502
2023-11-30,1.8458555626941366
2023-12-01,1.8378120996248712
2023-12-04,1.8270046811522394
2023-12-05,1.7884503978748185
2023-12-06,1.7856417977579333
2023-12-07,1.7772280404100478
2023-12-08,1.7925111021345916
2023-12-11,1.8312007388780638
2023-12-12,1.830408801926556
2023-12-13,1.802594231383961
2023-12-14,1.7954232831469783
2023-12-15,1.7810847539849366
2023-12-18,1.7769495438408345
2023-12-19,1.7739812399897623
2023-12-20,1.7533516477281963
2023-12-21,1.7708686628098067
2023-12-22,1.765135328838944
2023-12-25,1.7820366191579442
2023-12-26,1.7665698138552788
2023-12-27,1.7697044131286064
2023-12-28,1.8169896692284255
2023-12-29,1.834927211308083
2024-01-02,1.806568356364948
2024-01-03,1.7917923452102016
2024-01-04,1.7694422030265948
2024-01-05,1.7484654768997163
2024-01-08,1.718218774630311
2024-01-09,1.7206128365704474
2024-01-10,1.7259079044145749
2024-01-11,1.7279279750801526
2024-01-12,1.7058138498575428
2024-01-15,1.695270253204264
