strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2025-02-28,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5599404510014481,345.60817968034166,193.52,0.02297905861059827,0.030771646190452508,0.007792587579854238,7.792587579854237e-06
current_v31_baseline,2025-03-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,6.231863184647429,3.496546595194994,21.79,0.03229934363544895,0.03125,-0.0010493436354489516,1.0493436354489517e-06
current_v31_baseline,2025-03-31,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5906110213849503,345.60817968034166,204.12,0.03245394428315614,0.03350328791860554,0.0010493436354493957,1.0493436354493957e-06
current_v31_baseline,2025-04-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,5.480254866624224,3.857484827712402,21.14,0.03382390193488538,0.03125,-0.002573901934885381,2.5739019348853807e-06
current_v31_baseline,2025-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.6228724671543769,311.36389907555923,193.94,0.035513640434024434,0.03808754236890959,0.002573901934885159,2.573901934885159e-06
current_v31_baseline,2025-08-29,601766,中国中车,BUY_STAGED,HIGH,0,0.8301610130884017,8.92597927772227,7.41,0.0,0.004615239366964873,0.004615239366964873,4.615239366964873e-06
current_v31_baseline,2025-08-29,600580,卧龙电驱,CORE_ONLY,HIGH,0,5.348921382573823,6.191902559626542,33.12,0.04262772223993052,0.03125,-0.01137772223993052,1.137772223993052e-05
current_v31_baseline,2025-08-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.6251780561710393,312.6469300555954,195.46,0.0334218290852617,0.0401843119582271,0.006762482872965402,6.762482872965401e-06
current_v31_baseline,2025-09-30,601766,中国中车,BUY_STAGED,HIGH,0,0.8077545080117917,8.92597927772227,7.21,0.004310264747995981,0.009260656940303948,0.004950392192307967,4.950392192307967e-06
current_v31_baseline,2025-09-30,600580,卧龙电驱,CORE_ONLY,HIGH,0,7.790820274618395,6.191902559626542,48.24,0.04368774735955641,0.03125,-0.012437747359556411,1.2437747359556412e-05
current_v31_baseline,2025-09-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5995581020631398,312.6469300555954,187.45,0.03698935397544928,0.04447670914269781,0.007487355167248529,7.487355167248529e-06
current_v31_baseline,2025-12-31,601766,中国中车,BUY_A_LEVEL,MEDIUM,0,0.6781217764813737,9.850738070470271,6.68,0.008538821467728955,0.008682514268087603,0.00014369280035864823,1.4369280035864823e-07
current_v31_baseline,2025-12-31,600580,卧龙电驱,CORE_ONLY,HIGH,0,6.108796572015487,8.00812392805867,48.92,0.03153872340072811,0.03125,-0.0002887234007281081,2.887234007281081e-07
current_v31_baseline,2025-12-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.5789549057986602,285.23810463647715,165.14,0.03899549351209702,0.03914052411246631,0.00014503060036929333,1.4503060036929334e-07
current_v31_baseline,2026-03-31,601766,中国中车,BUY_A_LEVEL,HIGH,0,0.6718503855716894,9.243129323674944,6.21,0.006195099466326317,0.09375,0.08755490053367368,8.755490053367368e-05
current_v31_baseline,2026-03-31,600188,兖矿能源,REDUCE_50,MEDIUM,0,1.6260952859405364,11.702881229984635,19.03,0.7843831421812861,0.0625,-0.7218831421812861,0.0007218831421812862
current_v31_baseline,2026-03-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.47854756353104705,285.23810463647715,136.5,0.02483102505855903,0.125,0.10016897494144097,0.00010016897494144098
current_v31_baseline,2026-04-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,0,0.6458558503322387,9.057748717443165,5.85,0.08608575986371059,0.125,0.03891424013628941,3.8914240136289414e-05
current_v31_baseline,2026-04-30,600188,兖矿能源,CORE_ONLY,MEDIUM,0,2.378531776618768,9.47222997879297,22.53,0.07212705429285941,0.03125,-0.04087705429285941,4.0877054292859415e-05
current_v31_baseline,2026-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5937718490333012,230.37468048157373,136.79,0.12210332380294632,0.125,0.0028966761970536797,2.89667619705368e-06
current_v31_baseline,2026-05-29,601766,中国中车,BUY_FULL_MARGIN,HIGH,0,0.6248793355351233,9.057748717443165,5.66,0.12490872642653063,0.125,9.127357346937204e-05,9.127357346937204e-08
current_v31_baseline,2026-05-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5284434892997594,230.37468048157373,121.74,0.11489765447089863,0.125,0.010102345529101373,1.0102345529101373e-05
current_v31_baseline,2026-06-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,0,0.563053818238362,9.057748717443165,5.1,0.11808240519021473,0.125,0.006917594809785266,6.917594809785266e-06
current_v31_baseline,2026-06-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.44627300094388256,230.37468048157373,102.81,0.11067091673874221,0.125,0.014329083261257786,1.4329083261257787e-05
current_v31_baseline,2026-08-24,600188,兖矿能源,CORE_ONLY,MEDIUM,0,2.304631543878726,9.47222997879297,21.83,0.031458213786824715,0.03125,-0.00020821378682471525,2.0821378682471525e-07
