strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2022-02-28,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.4378325661566701,42.04803713347428,18.41,0.09148311863784807,0.125,0.03351688136215193,3.351688136215193e-05
v31_1_confidence_gate_only,2022-03-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.3536431427892278,42.04803713347428,14.87,0.09775144673898652,0.125,0.027248553261013483,2.7248553261013484e-05
v31_1_confidence_gate_only,2022-03-31,600580,卧龙电驱,BUY_STAGED,HIGH,0,0.8234130468747695,12.508910368973662,10.3,0.05789743520799151,0.0625,0.00460256479200849,4.60256479200849e-06
v31_1_confidence_gate_only,2022-04-29,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.5852483063685101,23.71642916171082,13.88,0.1217191841572172,0.125,0.0032808158427827944,3.2808158427827945e-06
v31_1_confidence_gate_only,2022-04-29,000895,双汇发展,REDUCE_50,MEDIUM,0,1.4427939844246058,16.523495563025598,23.84,0.16363934571781857,0.0625,-0.10113934571781857,0.00010113934571781857
v31_1_confidence_gate_only,2022-04-29,600580,卧龙电驱,BUY_A_LEVEL,HIGH,0,0.6763179006369466,12.508910368973662,8.46,0.053552984355553716,0.09375,0.040197015644446284,4.0197015644446284e-05
v31_1_confidence_gate_only,2022-05-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.7490057563891501,39.492353360007485,29.58,0.0016029800408046129,0.09375,0.09214701995919539,9.214701995919539e-05
v31_1_confidence_gate_only,2022-07-29,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.7160879915715066,39.492353360007485,28.28,0.08656181529605082,0.09375,0.007188184703949177,7.188184703949177e-06
v31_1_confidence_gate_only,2022-08-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,0,0.6839644667154998,38.671599603729234,26.45,0.07816675522659125,0.09375,0.01558324477340875,1.558324477340875e-05
v31_1_confidence_gate_only,2023-04-28,002415,海康威视,REDUCE_50,MEDIUM,0,1.5823754158709349,21.1264657329122,33.43,0.13661240225630003,0.0625,-0.07411240225630003,7.411240225630003e-05
v31_1_confidence_gate_only,2023-05-31,002415,海康威视,REDUCE_50,MEDIUM,0,1.490547467716893,21.1264657329122,31.49,0.06510360986665457,0.0625,-0.0026036098666545743,2.6036098666545743e-06
