code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,industry_source,industry_update_date,universe_source,exclusion_reason
002693,双成药业,SZSE,主板,A_SHARE,listed,2012-08-08,False,False,2026-07-10,10.45,223428470.05,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002694,*ST顾地,SZSE,主板,A_SHARE,listed,2012-08-16,True,,,,,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002695,煌上煌,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-10,10.58,73852269.1,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002696,百洋股份,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-10,5.38,81509912.7,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002697,红旗连锁,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-10,4.42,58958706.6,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002698,博实股份,SZSE,主板,A_SHARE,listed,2012-09-11,False,False,2026-07-10,12.49,251957523.1,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002700,万憬能源,SZSE,主板,A_SHARE,listed,2012-09-21,False,False,2026-07-10,5.73,171692054.3,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002701,奥瑞金,SZSE,主板,A_SHARE,listed,2012-10-11,False,False,2026-07-10,4.6,148591095.75,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002702,海欣食品,SZSE,主板,A_SHARE,listed,2012-10-11,False,False,2026-07-10,4.53,71437010.55,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002703,浙江世宝,SZSE,主板,A_SHARE,listed,2012-11-02,False,False,2026-07-10,13.47,434304385.45,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002705,新宝股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-10,11.23,87311789.35,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002706,良信股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-10,10.18,382860205.0,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002707,众信旅游,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-10,4.85,77850133.7,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002708,光洋股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-10,11.3,432848970.0,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002709,天赐材料,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-10,40.06,5993385753.95,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002712,思美传媒,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-10,4.31,60124472.65,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002713,*ST东易,SZSE,主板,A_SHARE,listed,2014-02-19,True,,,,,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002714,牧原股份,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-10,38.14,2632285521.9,A03畜牧业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002715,登云股份,SZSE,主板,A_SHARE,listed,2014-02-19,False,False,2026-07-10,14.45,79421273.75,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002716,湖南白银,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-10,7.93,1120868375.1,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002717,*ST岭南,SZSE,主板,A_SHARE,listed,2014-02-19,True,,,,,N77生态保护和环境治理业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002718,友邦吊顶,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-10,104.03,199896325.4,C41其他制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002719,ST麦趣,SZSE,主板,A_SHARE,listed,2014-01-28,True,,,,,C14食品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002721,金一文化,SZSE,主板,A_SHARE,listed,2014-01-27,False,False,2026-07-10,2.27,97117766.6,C24文教、工美、体育和娱乐用品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002722,物产金轮,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-10,12.1,42301615.3,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002723,小崧股份,SZSE,主板,A_SHARE,listed,2014-01-29,False,False,2026-07-10,8.58,126562658.4,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002724,海洋王,SZSE,主板,A_SHARE,listed,2014-11-04,False,False,2026-07-10,4.9,38950116.05,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002725,跃岭股份,SZSE,主板,A_SHARE,listed,2014-01-29,False,False,2026-07-10,11.53,158747550.0,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002726,ST龙大,SZSE,主板,A_SHARE,listed,2014-06-26,True,,,,,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002727,一心堂,SZSE,主板,A_SHARE,listed,2014-07-02,False,False,2026-07-10,10.12,75144546.1,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002728,特一药业,SZSE,主板,A_SHARE,listed,2014-07-31,False,False,2026-07-10,9.56,223977657.75,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002729,好利科技,SZSE,主板,A_SHARE,listed,2014-09-12,False,False,2026-07-10,14.19,166501676.9,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002730,电光科技,SZSE,主板,A_SHARE,listed,2014-10-09,False,False,2026-07-10,28.1,392938131.3,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002731,*ST萃华,SZSE,主板,A_SHARE,listed,2014-11-04,True,,,,,C24文教、工美、体育和娱乐用品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002732,燕塘乳业,SZSE,主板,A_SHARE,listed,2014-12-05,False,False,2026-07-10,12.75,20178954.2,C14食品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002733,雄韬股份,SZSE,主板,A_SHARE,listed,2014-12-03,False,False,2026-07-10,23.31,949114688.9,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002734,利民股份,SZSE,主板,A_SHARE,listed,2015-01-27,False,False,2026-07-10,15.65,381140563.5,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002735,王子新材,SZSE,主板,A_SHARE,listed,2014-12-03,False,False,2026-07-10,12.59,738278045.85,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002736,国信证券,SZSE,主板,A_SHARE,listed,2014-12-29,False,False,2026-07-10,10.05,476784250.25,J67资本市场服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002737,葵花药业,SZSE,主板,A_SHARE,listed,2014-12-30,False,False,2026-07-10,12.53,69961720.6,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002738,中矿资源,SZSE,主板,A_SHARE,listed,2014-12-30,False,False,2026-07-10,51.8,2554581287.8,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002739,儒意电影,SZSE,主板,A_SHARE,listed,2015-01-22,False,False,2026-07-10,10.43,766563018.95,R87广播、电视、电影和录音制作业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002741,光华科技,SZSE,主板,A_SHARE,listed,2015-02-16,False,False,2026-07-10,30.42,1870288288.2,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002742,冀衡医药,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-10,3.69,60876357.45,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002743,富煌钢构,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-10,3.96,37368038.85,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002745,木林森,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-10,12.84,1232494393.95,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002746,仙坛股份,SZSE,主板,A_SHARE,listed,2015-02-16,False,False,2026-07-10,5.32,73255843.2,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002747,埃斯顿,SZSE,主板,A_SHARE,listed,2015-03-20,False,False,2026-07-10,42.78,4518110837.2,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002748,世龙实业,SZSE,主板,A_SHARE,listed,2015-03-19,False,False,2026-07-10,11.22,73708947.25,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002749,国光股份,SZSE,主板,A_SHARE,listed,2015-03-20,False,False,2026-07-10,7.97,23915056.4,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002752,昇兴股份,SZSE,主板,A_SHARE,listed,2015-04-22,False,False,2026-07-10,6.17,102238187.45,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002753,永东股份,SZSE,主板,A_SHARE,listed,2015-05-19,False,False,2026-07-10,5.93,35217671.85,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002755,奥赛康,SZSE,主板,A_SHARE,listed,2015-05-15,False,False,2026-07-10,14.75,178431748.85,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002756,永兴材料,SZSE,主板,A_SHARE,listed,2015-05-15,False,False,2026-07-10,48.26,1422791892.2,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002757,南兴股份,SZSE,主板,A_SHARE,listed,2015-05-27,False,False,2026-07-10,18.0,344132926.45,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002758,浙农股份,SZSE,主板,A_SHARE,listed,2015-05-27,False,False,2026-07-10,7.55,43553808.75,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002759,天际股份,SZSE,主板,A_SHARE,listed,2015-05-28,False,False,2026-07-10,21.08,1050130200.65,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002760,凤形股份,SZSE,主板,A_SHARE,listed,2015-06-11,False,False,2026-07-10,16.54,77781658.45,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002761,浙江建投,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-10,6.94,65202002.65,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002762,金发拉比,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-10,8.03,31409691.45,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002763,汇洁股份,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-10,6.97,46711153.8,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002765,蓝黛科技,SZSE,主板,A_SHARE,listed,2015-06-12,False,False,2026-07-10,7.37,111491008.45,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002766,索菱股份,SZSE,主板,A_SHARE,listed,2015-06-11,False,False,2026-07-10,3.57,70900657.9,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002767,先锋电子,SZSE,主板,A_SHARE,listed,2015-06-12,False,False,2026-07-10,18.2,79641863.05,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002768,国恩股份,SZSE,主板,A_SHARE,listed,2015-06-30,False,False,2026-07-10,56.85,793825246.45,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002769,普路通,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-10,6.49,66983545.2,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002771,真视通,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-10,13.2,180749200.15,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002772,众兴菌业,SZSE,主板,A_SHARE,listed,2015-06-26,False,False,2026-07-10,12.72,151763396.45,A01农业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002773,康弘药业,SZSE,主板,A_SHARE,listed,2015-06-26,False,False,2026-07-10,22.31,272281288.0,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002774,快意电梯,SZSE,主板,A_SHARE,listed,2017-03-24,False,False,2026-07-10,15.9,145641480.95,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002775,文科股份,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-10,3.24,61598252.3,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002777,久远银海,SZSE,主板,A_SHARE,listed,2015-12-31,False,False,2026-07-10,12.37,73873001.95,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002778,中晟高科,SZSE,主板,A_SHARE,listed,2016-01-06,False,False,2026-07-10,15.08,45224611.2,C25石油、煤炭及其他燃料加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002779,中坚科技,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-10,75.0,318230727.6,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002780,三夫户外,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-10,12.59,60508995.9,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002782,可立克,SZSE,主板,A_SHARE,listed,2015-12-22,False,False,2026-07-10,17.4,394877740.45,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002783,凯龙股份,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-10,7.05,73500043.3,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002785,万里石,SZSE,主板,A_SHARE,listed,2015-12-23,False,False,2026-07-10,36.43,391082718.25,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002786,银宝山新,SZSE,主板,A_SHARE,listed,2015-12-23,False,False,2026-07-10,7.59,110979312.8,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002787,华源控股,SZSE,主板,A_SHARE,listed,2015-12-31,False,False,2026-07-10,27.17,644892271.85,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002788,鹭燕医药,SZSE,主板,A_SHARE,listed,2016-02-18,False,False,2026-07-10,10.28,200403895.0,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002789,*ST建艺,SZSE,主板,A_SHARE,listed,2016-03-11,True,,,,,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002790,瑞尔特,SZSE,主板,A_SHARE,listed,2016-03-08,False,False,2026-07-10,5.54,23900793.35,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002791,坚朗五金,SZSE,主板,A_SHARE,listed,2016-03-29,False,False,2026-07-10,15.17,90923929.65,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002792,通宇通讯,SZSE,主板,A_SHARE,listed,2016-03-28,False,False,2026-07-10,34.4,894928226.8,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002793,罗欣药业,SZSE,主板,A_SHARE,listed,2016-04-15,False,False,2026-07-10,4.6,140222817.65,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002795,永和智控,SZSE,主板,A_SHARE,listed,2016-04-28,False,False,2026-07-10,6.45,151057989.75,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002796,世嘉科技,SZSE,主板,A_SHARE,listed,2016-05-10,False,False,2026-07-10,33.51,455470791.25,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002797,第一创业,SZSE,主板,A_SHARE,listed,2016-05-11,False,False,2026-07-10,6.48,566284715.25,J67资本市场服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002798,帝欧水华,SZSE,主板,A_SHARE,listed,2016-05-25,False,False,2026-07-10,5.17,98522802.3,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002799,环球印务,SZSE,主板,A_SHARE,listed,2016-06-08,False,False,2026-07-10,6.09,36811008.8,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002800,天顺股份,SZSE,主板,A_SHARE,listed,2016-05-30,False,False,2026-07-10,12.82,45359130.5,G54道路运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002801,微光股份,SZSE,主板,A_SHARE,listed,2016-06-22,False,False,2026-07-10,28.18,65764087.5,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002802,洪汇新材,SZSE,主板,A_SHARE,listed,2016-06-29,False,False,2026-07-10,10.59,38629010.2,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002803,吉宏股份,SZSE,主板,A_SHARE,listed,2016-07-12,False,False,2026-07-10,22.81,344007587.0,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002805,丰元股份,SZSE,主板,A_SHARE,listed,2016-07-07,False,False,2026-07-10,22.07,751989402.6,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002806,华锋股份,SZSE,主板,A_SHARE,listed,2016-07-26,False,False,2026-07-10,15.72,431434421.2,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002807,江阴银行,SZSE,主板,A_SHARE,listed,2016-09-02,False,False,2026-07-10,3.86,111771145.8,J66货币金融服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002808,恒久退,SZSE,主板,A_SHARE,delisting_risk,2016-08-12,False,,,,,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002809,红墙股份,SZSE,主板,A_SHARE,listed,2016-08-23,False,False,2026-07-10,7.6,83160385.9,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002810,山东赫达,SZSE,主板,A_SHARE,listed,2016-08-26,False,False,2026-07-10,20.65,313406036.5,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002811,郑中设计,SZSE,主板,A_SHARE,listed,2016-09-08,False,False,2026-07-10,11.07,57410839.05,M74专业技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002812,恩捷股份,SZSE,主板,A_SHARE,listed,2016-09-14,False,False,2026-07-10,54.8,2362517025.05,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002813,路畅科技,SZSE,主板,A_SHARE,listed,2016-10-12,False,False,2026-07-10,19.13,31015848.05,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002815,崇达技术,SZSE,主板,A_SHARE,listed,2016-10-12,False,False,2026-07-10,18.08,1456481582.8,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002816,*ST和科,SZSE,主板,A_SHARE,listed,2016-10-25,True,,,,,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002817,黄山胶囊,SZSE,主板,A_SHARE,listed,2016-10-25,False,False,2026-07-10,6.11,42666523.55,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002818,富森美,SZSE,主板,A_SHARE,listed,2016-11-09,False,False,2026-07-10,10.43,40850918.0,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002819,东方中科,SZSE,主板,A_SHARE,listed,2016-11-11,False,False,2026-07-10,20.74,73729113.15,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002820,桂发祥,SZSE,主板,A_SHARE,listed,2016-11-18,False,False,2026-07-10,8.65,50116280.5,C14食品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002821,凯莱英,SZSE,主板,A_SHARE,listed,2016-11-18,False,False,2026-07-10,165.41,1925107016.75,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002822,ST中装,SZSE,主板,A_SHARE,listed,2016-11-29,True,,,,,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002823,凯中精密,SZSE,主板,A_SHARE,listed,2016-11-24,False,False,2026-07-10,13.78,177688124.9,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002824,和胜股份,SZSE,主板,A_SHARE,listed,2017-01-12,False,False,2026-07-10,30.69,782393569.2,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002825,纳尔股份,SZSE,主板,A_SHARE,listed,2016-11-29,False,False,2026-07-10,8.17,32842133.2,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002826,易明医药,SZSE,主板,A_SHARE,listed,2016-12-09,False,False,2026-07-10,16.7,108607526.4,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002827,高争民爆,SZSE,主板,A_SHARE,listed,2016-12-09,False,False,2026-07-10,22.86,93241295.65,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002828,贝肯能源,SZSE,主板,A_SHARE,listed,2016-12-08,False,False,2026-07-10,13.48,252855489.5,B11开采专业及辅助性活动,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002829,星网宇达,SZSE,主板,A_SHARE,listed,2016-12-13,False,False,2026-07-10,19.5,133123690.55,C37铁路、船舶、航空航天和其他运输设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002830,名雕股份,SZSE,主板,A_SHARE,listed,2016-12-13,False,False,2026-07-10,16.41,190574719.7,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
